374,"['beautiful' 'face' 'found' 'place' 'circling' 'round' 'sun' 'dream'
 'could' 'flash' 'screen' 'blink' 'eye' 'gone' 'soft' 'sweet' 'let' 'hold'
 'close' 'keep' 'one' 'day' 'die' 'ashes' 'fly' 'aeroplane' 'sea' 'young'
 'us' 'lay' 'count' 'every' 'thing' 'see' 'love' 'arms' 'keeping'
 'curious' 'life' 'tonight' 'music' 'sounds' 'street' 'lights' 'clouds'
 ""anna's"" 'ghost' 'around' 'hear' 'voice' 'rolling' 'ringing' 'notes'
 'bend' 'reach' 'trees' 'remember' 'would' 'push' 'fingers' 'mouth' 'make'
 'muscles' 'move' 'made' 'smooth' 'know' 'secrets' 'sleep' 'winter'
 'clothes' 'loved' 'long' 'ago' 'even' 'name' ""'round"" 'meet' 'cloud'
 'laughing' 'loud' 'everyone' ""can't"" 'believe' 'strange' 'anything']"
385,"['seven' 'hours' 'fifteen' 'days' 'since' 'took' 'love' 'away' 'go'
 'every' 'night' 'sleep' 'day' 'gone' 'whatever' 'want' 'see' 'whomever'
 'choose' 'eat' 'dinner' 'fancy' 'restaurant' 'nothing' 'said' 'take'
 'blues' ""'cause"" 'compares' 'lonely' 'without' 'like' 'bird' 'song'
 'stop' 'tears' 'falling' 'tell' 'baby' 'wrong' 'could' 'put' 'arms'
 'around' 'boy' ""they'd"" 'remind' 'went' 'doctor' 'guess' 'told' 'girl'
 'better' 'try' 'fun' 'matter' ""he's"" 'fool' 'interlude' 'flowers'
 'planted' 'mama' 'back' 'yard' 'died' 'know' 'living' 'sometimes' 'hard'
 'willing' 'give' 'another']"
387,"['stay' 'would' 'way' 'go' 'know' 'think' 'every' 'step' 'always' 'love'
 'darling' 'bittersweet' 'memories' 'taking' 'goodbye' 'please' 'cry'
 'need' 'hope' 'life' 'treats' 'kind' 'dreamed' 'wish' 'joy' 'happiness']"
390,"['click' 'see' 'seal' 'explain' 'wrote' 'kiss' 'rose' 'bayaya'
 'badadadadada' 'used' 'graying' 'tower' 'alone' 'sea' 'became' 'light'
 'dark' 'side' 'love' 'remained' 'drug' ""that's"" 'high' 'pill' 'know'
 'snows' 'eyes' 'become' 'large' 'shine' ""can't"" 'seen' 'baby' 'compare'
 'gray' 'ooh' 'get' 'stranger' 'feels' 'yeah' 'bloom' 'hits' 'gloom'
 'much' 'man' 'tell' 'say' 'remain' 'power' 'pleasure' 'pain' 'like'
 'growing' 'addiction' 'deny' 'healthy' 'kissed' 'fall' 'along' 'way'
 'yes']"
391,"['hear' 'leave' 'wonder' 'still' 'want' 'move' 'thing' 'might' 'change'
 'memory' 'oh' ""can't"" 'hide' 'go' 'sleep' 'breathe' 'resting' 'cannot'
 'call' 'friends' 'wake' 'dream' 'bed' 'risk' 'forgetting' ""that's""]"
398,"['remember' 'west' 'wind' 'moves' 'upon' 'fields' 'barley' 'forget' 'sun'
 'jealous' 'sky' 'walk' 'gold' 'took' 'love' 'gaze' 'awhile' 'arms' 'fell'
 'hair' 'came' 'among' 'stay' ""we'll"" 'lie' 'see' 'move' 'like' 'lover'
 'feel' 'body' 'rise' 'kiss' 'mouth' 'never' 'made' 'promises' 'lightly'
 'broken' 'swear' 'days' 'still' 'left' 'many' 'years' 'passed' 'since'
 'summer' 'children' 'run' 'goes' 'tell' 'walked']"
399,"['want' 'hold' 'hand' 'inside' 'take' 'breath' ""that's"" 'true' 'look'
 'see' 'nothing' 'truth' 'live' 'life' 'go' 'shadows' 'come' 'apart'
 'blind' 'kind' 'night' 'darkness' 'colors' 'eyes' ""what's"" 'fade'
 'strange' 'never' 'knew' 'think' ""stranger's"" 'light' 'comes' 'slowly'
 'heart' 'without' 'home' 'put' 'hands' 'head' 'smiles' 'cover']"
401,"['accidents' 'happen' 'follow' 'dot' 'coincidence' 'makes' 'sense' 'speak'
 'feel' 'emotional' 'landscapes' 'puzzle' 'riddle' 'gets' 'solved' 'push'
 'state' 'emergency' 'beautiful' 'want' 'one' 'sees' 'see' ""what's""
 'inside' 'every' 'nerve' 'hurts' 'heal' 'deep' 'ooh' 'confuse' 'get'
 'allt' 'sem' 'hann' 'sér']"
402,"['world' 'fire' 'one' 'could' 'save' 'strange' 'desire' 'make' 'foolish'
 'people' 'never' 'dreamed' ""i'd"" 'meet' 'somebody' 'like' 'lose' 'wanna'
 'fall' 'love' 'gonna' 'break' 'heart' 'wicked' 'game' 'play' 'feel' 'way'
 'thing' 'let' 'dream' 'say' 'felt' 'interlude' 'nobody' 'loves']"
403,"['sit' 'wait' 'angel' 'contemplate' 'fate' 'know' 'places' 'go' ""we're""
 'grey' 'old' 'cause' 'told' 'salvation' 'lets' 'wings' 'unfold' 'lying'
 'bed' 'thoughts' 'running' 'head' 'feel' 'love' 'dead' 'loving' 'angels'
 'instead' 'offers' 'protection' 'lot' 'affection' 'whether' 'right'
 'wrong' 'waterfall' 'wherever' 'may' 'take' 'life' 'break' 'come' 'call'
 'forsake' 'feeling' 'weak' 'pain' 'walks' 'oneway' 'street' 'look'
 'always' 'blessed' 'grows' 'breathes' 'flesh' 'bones' 'instrumental']"
410,"['gary' 'cherone' 'saying' 'love' 'words' 'want' 'hear' 'say' 'knew'
 'easy' 'would' 'show' 'feel' 'make' 'real' ""'cause"" ""i'd"" 'already'
 'know' 'heart' 'torn' 'two' 'took' 'away' 'things' 'new' 'dadedaladeda'
 'ladedeideidei' 'tried' 'talk' 'understand' 'close' 'eyes' 'reach'
 'hands' 'touch' 'hold' 'ever' 'let' 'go' 'needed']"
412,"['two' 'one' 'three' 'four' 'girl' 'ever' 'loved' 'born' 'roses' 'eyes'
 'buried' 'alive' 'evening' '1945' 'sister' 'side' 'weeks' 'guns' 'came'
 'rained' 'everyone' 'little' 'boy' 'spain' 'playing' 'pianos' 'filled'
 'flames' 'empty' 'rings' 'around' 'sun' 'sing' 'say' 'dream' 'come'
 'must' 'pick' 'every' 'piece' 'life' 'used' 'love' 'keep' 'least'
 'enough' 'carry' 'ride' 'circus' 'wheel' 'dark' 'brother' 'wrapped'
 'white' 'says' 'good' 'rides' ""comet's"" 'flame' 'coming' 'back' 'earth'
 'looks' 'better' 'star' ""that's"" 'right' 'mean' 'make' 'cry' 'sparks'
 'ring' 'bullets' 'fly' 'heart' 'world' 'screams' 'falls' 'apart' ""here's""
 'mother' 'sleeps' 'room' 'brothers' 'indentions' 'sheets' 'bodies'
 'moved' 'move' 'anymore' 'sad' 'see' 'agree' ""they'd"" 'rather' 'faces'
 'flies' ""i'd"" 'want']"
416,"['last' 'goodbye' 'hate' 'feel' 'love' 'us' 'die' 'hear' 'go' 'gave'
 'live' 'ever' 'know' 'well' 'embrace' 'must' 'dream' 'always' 'see'
 'face' ""can't"" 'overcome' 'wall' 'baby' 'maybe' 'kiss' 'please' 'desire'
 'consolation' 'oh' 'makes' 'angry' 'cause' 'time' 'make' 'cry' 'ohhh'
 'instrumental' 'ooooh' 'ooooohhhhhhhhhhhhhhh' 'say' 'happen' 'rush'
 'phone' 'call' 'voice' 'unkind' 'back' 'mind' 'saying' 'ya' 'ooohh'
 'bells' 'church' 'tower' 'chime' 'burning' 'clues' 'heart' 'mine'
 'thinking' 'hard' 'soft' 'eyes' 'memories' 'offer' 'signs']"
417,"['thinking' 'records' 'eyes' 'wall' 'teeth' 'still' 'one' 'star' 'care'
 ""there's"" 'rest' 'love' 'see' 'bed' 'playing' 'men' 'far' 'better'
 'things' 'got' 'need' 'bought' 'cigarettes' 'bribed' 'company' 'come'
 'honey' 'sleep' 'people' 'friends' ""they're"" 'paid' 'kiss' 'feet' 'know'
 'instrumental' 'break' 'never' 'bled' 'bleed' 'please']"
420,"['colorblind' 'coffee' 'black' 'egg' 'white' 'pull' 'inside' 'ready'
 'taffy' 'stuck' 'tongue' 'tied' 'stuttershook' 'uptight' 'fine' 'covered'
 'skin' 'one' 'gets' 'come' 'folded' 'unfolded' 'unfolding']"
423,"['shh' 'oh' 'quiet' 'still' 'alone' 'peaceful' 'fall' 'love' 'zing' 'boom'
 'sky' 'caving' 'wow' 'bam' 'never' 'nuts' 'guy' 'wanna' 'laugh' 'cry'
 'cross' 'heart' 'hope' 'die' 'till' 'nice' 'soon' 'starts' 'another'
 'big' 'riot' 'blow' 'fuse' 'devil' 'cuts' 'loose' ""what's"" 'use'
 'falling' 'ring' 'bell' 'bim' 'shout' 'yell' 'hi' 'hoho' 'broke' 'spell'
 'gee' 'swell' 'almost' 'fit' 'gorge' 'got' 'hit' ""there's"" 'mistake'
 'caves' 'ahh']"
424,"['got' 'ball' 'chain' 'tied' 'tight' 'tie' ""who's"" 'claws' 'friend'
 'heart' 'beat' 'sweet' 'like' 'candy' 'soul' 'rock' 'roll' 'lost' 'oh'
 'come' 'crash' ""boy's"" 'dream' 'touch' 'lips' 'know' 'eyes' 'love'
 'glows' 'bare' 'boned' 'crazy' 'yeah' 'baby' 'boys' 'gone' 'overboard'
 'begging' 'forgive' 'haste' 'holding' 'girl' 'close' 'hike' 'skirt'
 'little' 'show' 'world' 'watch' 'window' 'stare' 'wear' 'nothing' 'well'
 'twisted' 'way' ""i'd"" 'king' 'castle' 'dirty' 'rascal' 'please' 'see'
 'rash' 'hey']"
425,"['given' 'love' 'taken' 'care' 'trust' 'maybe' 'sources' 'poured'
 'directions' 'staring' 'twist' 'head' 'around' 'full' ""ain't"" 'receiving'
 'phone' 'doors' 'shut']"
432,"['romeo' 'bleeding' ""can't"" 'see' 'blood' 'nothing' 'feelings' 'old' 'dog'
 'kicked' 'raining' 'since' 'left' 'drowning' 'flood' 'always' 'fighter'
 'without' 'give' 'sing' 'love' 'song' 'like' 'way' 'meant' 'well' 'guess'
 'good' 'anymore' 'baby' ""that's"" 'forever' 'day' 'till' 'stars' 'shine'
 'heavens' 'burst' 'words' 'rhyme' 'know' 'die' 'mind' 'pictures' 'behind'
 'memories' 'different' 'life' 'made' 'us' 'laugh' 'cry' 'one' 'say'
 'goodbye' ""i'd"" 'run' 'fingers' 'hair' 'touch' 'lips' 'hold' 'near'
 'prayers' 'try' 'understand' 'mistakes' 'man' 'holds' 'close' 'pulls'
 'says' 'needing' 'hear' 'wish' 'cause' 'mine' 'end' 'time' 'yeah' 'told'
 'could' 'would' 'take' 'look' 'face' ""there's"" 'price' 'pay' 'guitar'
 'solo' ""ain't"" 'luck' 'loaded' 'dice' 'pack' 'dreams' 'lives' ""we'll""
 'find' 'place' 'sun' 'still' 'shines']"
433,"['deals' 'cards' 'meditation' 'plays' 'never' 'suspect' 'play' 'money'
 'wins' 'respect' 'find' 'answer' 'sacred' 'geometry' 'chance' 'hidden'
 'law' 'probable' 'outcome' 'numbers' 'lead' 'dance' 'know' 'spades'
 'swords' 'soldier' 'clubs' 'weapons' 'war' 'diamonds' 'mean' 'art'
 ""that's"" 'shape' 'heart' 'may' 'jack' 'lay' 'queen' 'conceal' 'king'
 'hand' 'memory' 'fades' '\u200b\u200bharmonica' 'solo\u200b\u200b' 'told'
 'loved' 'maybe' 'think' ""there's"" 'something' 'wrong' 'man' 'many'
 'faces' 'mask' 'wear' 'one' 'speak' 'nothing' 'cost' 'like' 'curse'
 'luck' 'places' 'fear' 'lost']"
442,"['tonight' 'tangled' 'blanket' 'clouds' 'dreaming' 'aloud' 'things'
 'without' 'matter' 'fact' 'back' 'walk' 'walking' 'accept' 'surrender'
 'give' 'adored' 'cannot' 'another' 'heart' 'cracked' 'two']"
445,"[""someone's"" 'always' 'coming' 'around' 'trailing' 'new' 'kill' 'says'
 'seen' 'picture' 'hundred' 'dollar' 'bill' ""what's"" 'game' 'chance' 'one'
 'real' 'skill' 'glad' 'meet' 'angeles' 'picking' 'ticket' 'shows'
 ""there's"" 'money' 'made' 'go' 'lose' 'gamble' ""that's"" 'history' 'trade'
 'add' 'cards' 'left' 'play' 'zero' 'sign' 'evil' 'start' 'trying' 'uhhuh'
 ""'cause"" 'make' 'satisfied' 'everything' 'secret' 'wishes' 'could'
 'right' 'true' 'forever' 'poison' 'arms' ""one's"" 'gonna' 'fool' 'us']"
446,"['must' 'skin' 'sinking' 'real' ""'cause"" 'feel' 'mind' 'kind' 'time'
 'wonder' 'everything' 'gone' 'white' ""everything's"" 'grey' 'away' 'want'
 'remember' 'never' 'forget' 'let' 'days' 'go' 'glycerine' 'alone' 'one'
 'lie' 'live' 'wheel' 'everyone' 'steals' 'rise' 'like' 'strawberry'
 'fields' 'treated' 'bad' 'bruise' 'face' 'love' 'got' 'beautiful' 'taste'
 ""could've"" 'easier' 'change' 'though' 'wanted' 'three' 'old' 'friend'
 'fear' 'moon' 'falls' 'around' 'needed' 'us' 'less' 'could' 'kiss'
 'regress' 'might' 'clear' 'simple' 'plain' 'well' ""that's"" 'fine' 'names']"
451,"['love' 'world' 'eyes' 'girl' ""who's"" 'still' 'around' 'morning' 'broke'
 'month' 'ago' 'grew' 'know' ""i'd"" 'always' 'wait' 'see' 'happy' 'day'
 'pay' 'feel' 'like' 'shit' 'changed' 'instead' 'falling' 'standing'
 'situations' 'get' 'fucked' 'turned' 'sooner' 'later' 'could' 'another'
 'fool' 'exception' 'rule' 'tell' 'crooked' 'spin' ""can't"" 'come' 'rest'
 'damaged' 'bad' 'best' ""she'll"" 'decide' 'wants' 'probably' 'last' 'one'
 'says' 'shows' 'want' 'say' 'yes']"
452,"['dream' 'wish' 'fantasy' 'hope' 'love' 'everything' 'need' 'every'
 'breath' 'truly' 'madly' 'deeply' 'strong' 'faithful' ""'cause"" 'counting'
 'new' 'beginning' 'reason' 'living' 'deeper' 'meaning' 'yeah' 'wanna'
 'stand' 'mountain' 'bathe' 'sea' 'lay' 'like' 'forever' 'sky' 'falls'
 'stars' 'shining' 'brightly' 'velvet' 'make' 'send' 'heaven' 'want' 'cry'
 'tears' 'joy' 'pleasure' 'certainty' ""we're"" 'surrounded' 'comfort'
 'protection' 'highest' 'powers' 'lonely' 'hours' 'devour' 'oh' 'see'
 'baby' 'close' 'eyes' 'standing' 'right' 'surely' 'come' 'variation'
 'ooh' 'live' 'oohooh' 'ladadadadada' 'lalalala' 'lalala']"
455,"['said' 'know' 'ever' 'good' 'enough' 'little' 'bit' 'rusty' 'think'
 'head' 'caving' 'really' 'loved' 'hand' ""that's"" 'touched' 'well' 'feel'
 'like' ""something's"" 'gonna' 'give' 'angry' ""ain't"" 'still' 'need'
 'around' 'owe' 'might' 'change' 'yeah' 'wanna' 'push' 'take' 'granted'
 'would' 'lie' 'untrusting' 'truth' 'hurt' 'ya' 'stay' 'stand' 'near'
 'face' 'seem' 'want' 'shine' ""'cause"" 'dirty' 'say' 'nice' 'things'
 'cheated' 'wronged' ""can't"" 'anything' 'oh' 'bowl' 'wait' 'minute'
 'kinda' 'fell' 'apart' 'get' 'crazy' 'rush' 'baby']"
458,"['see' 'wake' 'gift' 'think' 'could' 'real' 'know' 'feel' 'threefold'
 'utopian' 'dream' 'something' ""can't"" 'explain' 'would' 'line' 'said'
 'miss' 'picture' 'smell' 'skin' 'empty' 'pillow' 'next' 'mine' 'gone'
 'ten' 'days' 'already' 'wasting' 'away' 'whether' 'far' 'soon' 'need'
 'care']"
459,"['choice' 'hear' 'stated' 'case' 'time' 'thought' 'treat' 'like'
 'princess' 'used' 'liking' 'ask' 'day' 'already' 'spite' 'alarmed' 'fall'
 'head' 'feet' 'surprised' 'love' 'help' 'fault' 'thick' 'swallowed'
 'whole' 'much' 'braver' 'gave' 'credit' ""that's"" 'lip' 'service' 'bearer'
 'unconditional' 'things' 'held' 'breath' 'door' 'thanks' 'patience'
 'instrumental' 'best' 'listener' 'ever' 'met' 'friend' 'benefits' 'took'
 'long' 'never' 'felt' 'healthy' 'wanted' 'something' 'rational' 'aware'
 'oh']"
466,"['spend' 'time' 'waiting' 'second' 'chance' 'break' 'would' 'make' 'okay'
 ""there's"" 'always' 'reason' 'feel' 'good' 'enough' 'hard' 'end' 'day'
 'need' 'distraction' 'oh' 'beautiful' 'release' 'memory' 'seeps' 'veins'
 'let' 'empty' 'weightless' 'maybe' 'find' 'peace' 'tonight' 'arms'
 'angel' 'fly' 'away' 'dark' 'cold' 'hotel' 'room' 'endlessness' 'fear'
 'pulled' 'wreckage' 'silent' 'reverie' 'may' 'comfort' 'tired' 'straight'
 'line' 'everywhere' 'turn' 'vultures' 'thieves' 'back' 'storm' 'keeps'
 'twisting' 'keep' 'building' 'lie' 'lack' 'difference' 'escaping' 'one'
 'last' 'easier' 'believe' 'sweet' 'madness' 'glorious' 'sadness' 'brings'
 'knees']"
468,"['lay' 'whisper' 'pillow' 'leave' 'winter' 'ground' 'wake' 'lonely' 'air'
 'silence' 'bedroom' 'around' 'touch' 'close' 'eyes' 'dream' 'away' 'must'
 'love' 'good' 'lost' 'somehow' 'moment' 'touched' 'till' 'time' 'run'
 'make' 'believing' ""we're"" 'together' 'sheltered' 'heart' 'outside'
 'turn' 'water' 'like' 'teardrop' 'palm' 'hard' ""winter's"" 'day' 'wanted'
 'living' 'without' 'flows' 'wind' 'blows' 'instrumental' 'break' 'yeah']"
477,"[""baby's"" 'black' 'balloon' 'makes' 'fly' 'almost' 'fell' 'hole' 'life'
 'thinking' 'tomorrow' 'cause' 'knees' 'thousand' 'boys' 'could' 'never'
 'reach' 'one' 'saw' 'world' 'spin' 'beneath' 'scatter' 'like' 'ice'
 'spoon' 'womb' 'coming' 'turned' 'angels' 'fall' 'without' 'go' 'get'
 'colder' ""someone's"" 'prayer' 'know' 'lies' 'always' 'told' 'love' 'knew'
 ""what's"" 'things' 'showed' 'swallow' 'light' 'sun' 'inside' 'room' 'yeah'
 ""there's"" 'time' 'left' 'losing' 'stand' ""year's"" 'lead' 'home' 'become'
 'became']"
486,"['lost' 'cool' 'damp' 'night' 'gave' 'misty' 'light' 'hypnotized'
 'strange' 'delight' 'lilac' 'tree' 'made' 'wine' 'put' 'heart' 'recipe'
 'makes' 'see' 'want' 'think' 'things' 'never' 'drink' 'much' 'ought'
 'brings' 'back' 'sweet' 'heady' 'like' 'love' 'feel' 'unsteady' 'listen'
 'cannot' 'clearly' 'coming' 'nearly' ""where's"" 'everything' 'hazy'
 'going' 'crazy' 'dear' 'unready']"
487,"['looking' 'door' 'see' 'rain' 'fall' 'upon' 'funeral' 'mourners'
 'parading' 'wake' 'sad' 'relations' 'shoes' 'fill' 'water' 'maybe'
 'young' 'keep' 'good' 'love' 'going' 'wrong' 'tonight' 'mind' 'never'
 'know' 'broken' 'hungry' 'way' 'feed' 'child' 'much' 'need' 'hold' 'old'
 'break' 'free' 'run' 'sometimes' 'man' 'gets' 'carried' 'away' 'feels'
 'like' 'fun' 'blind' 'damage' ""he's"" 'done' 'must' 'awake' 'find'
 'really' 'noone' 'wait' 'burn' 'ever' 'sweet' 'return' 'oh' 'learn'
 'lover' 'come' 'cause' 'late' 'lonely' 'room' 'bed' 'made' 'open'
 'window' 'lets' 'burning' 'corner' 'one' 'dreams' 'body' 'turns' 'yearns'
 'sleep' 'kingdom' 'kiss' 'shoulder' 'riches' 'smiles' 'slept' 'soft'
 'blood' 'sweetness' 'laughter' 'tear' 'hangs' 'inside' 'soul' 'forever'
 'well' 'ohh' 'ohhhhh' 'ohhhhhh' 'yes' 'feel' 'deaf' 'dumb' 'waiting']"
489,"['sitting' 'wasted' 'wounded' 'old' 'piano' 'trying' 'hard' 'capture'
 'moment' 'morning' 'know' 'cause' 'bottle' 'vodka' 'still' 'lodged'
 'head' 'blonde' 'gave' 'nightmares' 'think' 'bed' 'dream' 'movies' 'make'
 'dead' 'ironclad' 'fist' 'wake' 'french' 'kiss' 'marching' 'band' 'keeps'
 'beat' ""we're"" 'talking' 'things' 'long' 'believe' 'love' 'truth' 'mean'
 'baby' 'need' 'want' 'lay' 'roses' 'tonight' 'sleep' 'nails' 'oh' 'close'
 'holy' 'ghost' 'well' 'far' 'away' 'step' 'take' 'way' 'home' ""king's""
 'ransom' 'dimes' ""i'd"" 'given' 'night' 'see' 'payphone' 'run' 'time'
 'get' 'till' 'bird' 'wire' 'flies' 'back' 'eyes' 'whisper' 'blind' 'true'
 'hotel' 'bar' 'hangover' ""whiskey's"" 'gone' 'dry' ""barkeeper's"" ""wig's""
 'crooked' 'giving' 'eye' 'might' 'said' 'yeah' 'laughed' 'died' 'guitar'
 'solo' 'thinking' 'mistress' 'calls' 'stand' 'spotlight' 'alone' 'lonely'
 'got' 'nothing' 'prove' 'die' 'defend']"
490,"[""can't"" 'resist' 'bones' 'marrow' 'ride' 'home' 'avoid' 'air' 'molecules'
 'oxygen' 'carbon' 'dioxide' 'dreams' 'see' 'means' 'reach' 'hands' 'hold'
 'onto' 'wake' 'erased' 'seems' 'walk' 'ask' 'dance' 'says' 'hey' 'baby'
 'might' 'take' 'chance' 'say' 'good' 'thing' 'float' 'way' ""there's""
 'crush' 'pretty' 'toenails' 'thousand' 'pieces' 'postchorus'
 'instrumental' 'buildup' 'guitar' 'solo']"
492,"['strange' 'infatuation' 'seems' 'grace' 'evening' 'tide' 'take' 'side'
 'imagination' 'help' 'feeling' 'slide' 'instant' 'correlation' 'sucks'
 'breeds' 'pack' 'lies' 'oversaturation' 'curls' 'skin' 'tans' 'hide'
 'tick' 'tock' 'unclean' 'libertine' 'every' 'time' 'vent' 'spleen' 'seem'
 'lose' 'power' 'speech' 'slipping' 'slowly' 'reach' 'grow' 'like'
 'evergreen' 'never' 'seen' 'lonely' 'plan' 'spin' 'sideways' 'fall'
 'without' 'nothing']"
499,"['want' 'someone' 'else' 'explode' 'floating' 'upon' 'surface' 'birds'
 ""fuckin'"" 'well' 'come' 'find' 'waiting' 'gun' 'pack' 'sandwiches'
 'nothing' 'break' 'door' 'ready']"
